3168|Laminectomy for intradural spinal cord|1785.32|3760.00
3169|Spine - fracture - without cord injury - open reduction and fusion|673.51|1419.00
3170|Spine - fracture - without cord injury - open reduction and fusion - with Orthopaedic Surgeon|636.72|1341.00
3172|Spine - fracture - with cord injury - open reduction and fusion|919.01|1935.00
3173|Spine - fracture - with cord injury - open reduction and fusion - with Orthopaedic Surgeon|636.72|1341.00
3174|Thoracic disc - removal - team procedure - Neurosurgeon|1215.92|2559.00
3175|Encephalocele Plastic Repair of|982.11|2068.00
3176|Cordotomy Percutaneous|965.09|2033.00
3177|Cordotomy|775.93|1634.00
3178|Rhizotomy|914.46|1926.00
3179|Thoracic disc - removal - team procedure - Chest Surgeon or General Surgeon|461.43|972.00
3180|Laminectomy for cervical cord|1281.55|2700.00
3181|Shunt Procedure for ventricular obstruction|991.83|2088.00
3182|Shunt Procedure for ventricular obstruction - revision|991.83|2088.00
3183|Meningomyelocele - microsurgical repair|1720.73|3625.00
3184|Hydrocephalus Shunt|991.83|2088.00
3185|Postero-lateral microsurgical thoracic discectomy|1264.78|2664.00
3188|Ventriculotomy insertion of external ventricular drain|283.87|597.00
3189|Stereotactic localization during neurosurgery in association with craniotomy|431.29|909.00
3196|Peripheral Nerve - mobilization of|276.06|581.00
3198|Neurectomy of Major Peripheral Nerve|218.14|458.00
3200|Peripheral Nerve Suture Secondary and Transposition|564.17|1188.00
3201|Peripheral Nerve Suture Secondary|429.30|905.00
3204|Hypoglossal Facial Anastomosis|668.64|1409.00
3205|Nerve graft|423.49|890.00
3207|Microsurgical removal of neoplasm - major peripheral nerve|799.49|1685.00
3211|Muscle biopsy|54.72|115.00
3215|Spinal subarachnoid - insertion of|45.72|96.30
3216|Puncture of ventricular shunt for CSF aspiration|35.51|74.80
3217|Percutaneous ventricular puncture|126.87|267.00
3218|Spinal subarachnoid infusion pump for spinal subarachnoid|453.10|955.00
3219|Spinal subarachnoid device-reservoir - insertion of|384.00|808.00
3220|Spinal subarachnoid catheter access device - insertion of|614.40|1293.00
3221|vagal nerve stimulator - implantation - to include electrodes and stimulator|521.11|1004.00
3222|Craniotomy lasting more than 12 hours|5235.00|11025.00
3223|Vagal nerve stimulator - replacement of stimulator component of|217.22|669.00
3224|Tumor - cerebellar pontine angle - microsurgical removal|1848.77|3893.00
3225|Vagal nerve stimulator and electrodes - removal|383.98|753.00
3227|Neurosurgical interpretation & report of X-ray films|46.78|98.40
3230|Repeat Neurosurgery|3486.49|
3231|Spinal CSF leak or pseudomeningocoele - repair of|587.42|1238.00
3232|Cranial nerve with graft - microsurgical anastomosis of|719.09|1514.00
3233|Cranial nerve without graft - microsurgical anastomosis of|440.53|927.00
3235|Cortical localization SSEP or stimulation - Intra-operative|230.95|487.00
3236|Subdural strip electrodes - unilateral - insertion|1077.85|2271.00
3237|Subdural strip electrodes - unilateral - removal|461.94|973.00
3238|Cortical or deep brain localization with SSEP|461.94|973.00
3239|Craniotomy and insertion of subjural grid electrodes|1437.00|3027.00
3240|Ventricular Access Device - insertion of|458.81|968.00
3241|Re-opening of craniotomy for removal of subjural grid electrodes|774.00|1630.00
3250|Microelectrode recording (MER) - electrophysiological (EP) mapping of the basal ganglia and thalamus, intra-operatively|3067.00|6460.00
3301|Laminotomy|275.97|581.00
3302|Percutaneous fluoroscopy/spinal stimulator|156.68|330.00
3303|Implantation - pulse generator/receiver|353.45|745.00
3304|Implant complete/percutaneous electrode|496.99|1047.00
3305|Implant complete/laminotomy electrode|555.46|1170.00
3306|Spinal/cranial stimulator - revision|353.45|745.00
3307|Spinal/brain stimulator - removal|233.88|494.00
3310|Video consult - neurosurgical|130.03|273.00
3311|Video follow-up assessment - neurosurgical|39.75|83.70
3312|Consultation - Neurosurgery - repeat or limited consultation using video conferencing|64.32|137.00
3313|Video conferencing - assistants fee|74.90|
3320|Skull tumor removal|410.71|864.00
3333|No charge referral||
3999|Misc. (Neurosurgery)|2702.27|
4000|Complicated delivery|262.95|763.00
4001|Laparoscopy|153.90|447.00
4003|Oophorectomy/salpingectomy|263.82|767.00
4005|Visit - Emergency - OB&G|96.74|281.00
4007|Visit - Office - OB&G|27.90|76.80
4008|Visit - Hospital - OB&G|19.80|57.70
4009|Visit - Home - OB&G|44.80|131.00
4010|Consultation - OB&G|101.13|295.00
4011|CA ovary/ fallopian tubes|659.56|1918.00
4012|Consultation - 0B&G - limited|50.60|148.00
4014|Midcavity forceps - delivery|329.78|961.00
4017|Midcavity rotation - surgical delivery|390.49|1138.00
4018|Breech vaginal birth|390.49|1138.00
4022|Sphincter repair - external|164.89|479.00
4023|Cervical /vaginal lacerations|164.89|479.00
4024|Laceration - 4th degree - obstetrical - repair|197.85|577.00
4025|C-section - high risk|483.69|1410.00
4026|Retained placenta - manual removal|164.89|479.00
4029|Omentectomy/removal of soft-tissue mass|263.82|767.00
4032|Biopsy - vulva - excisional lesion >= 2cm|65.97|193.00
4033|Vaginectomy|263.82|767.00
4034|Salpingolysis via laparoscopy - unilateral|50.57|148.00
4035|Salpingolysis via laparoscope - bilateral|101.13|295.00
4036|Salpingostomy via laparoscopy - unilateral|109.94|320.00
4037|Salpingostomy via laparoscopy - bilateral|219.85|640.00
4038|Repeat intrapartum assessment by consultant|170.49|486.00
4039|Management of complicated labour by obstetrician|516.41|1611.00
4040|Cautery of endometriosis - laparoscopic|43.97|128.00
4041|Oophorectomy/salpingectomy - unilateral - laparoscopic|109.93|320.00
4042|Oophorectomy/salpingectomy - bilateral - laparoscopic|219.85|640.00
4043|Ovarian cystectomy - unilateral - laparoscopic|175.89|513.00
4044|Ovarian cystectomy - bilateral - laparoscopic|329.79|961.00
4045|Ventral suspension of uterus - laparoscopic|109.93|320.00
4046|Presacral neurectomy - laparoscopic|153.91|447.00
4047|Excision of extensive peritoneal endometriosis - laparoscopic|241.83|706.00
4048|Removal of complicated pelvic disease - laparoscopic|329.79|961.00
4049|External cephalic version|94.02|274.00
4050|Caesarean section - elective|373.70|1086.00
4052|Caesarean section - emergency|417.70|1216.00
4092|Vertex births - multiple spontaneous|123.13|359.00
4093|Caesarean section - multiple births, each, after first|61.57|179.00
4106|Caesarean hysterectomy|571.62|1663.00
4107|Supervision of labour and vaginal delivery in a case of previous Caesarean section|101.13|295.00
4110|Therapeutic abortion: (14-18 weeks)|153.90|447.00
4111|Abortion therapeutic (<14 weeks)|109.94|320.00
4114|Therapeutic abortion by D&E, 18 weeks and over|215.45|627.00
4116|Currettage for post-partum haemorrhage (> 20 weeks)|135.48|394.00
4118|Induction or stimulation of labour by oxytocin - constant attendance - first hour|30.35|88.40
4119|Induction or stimulation of labour by oxytocin - constant attendance - subsequent hours|20.21|58.90
4200|Hysterectomy subtotal|340.03|992.00
4201|Ovarian cystectomy|329.78|961.00
4202|Vaginal hysterectomy|483.69|1410.00
4203|Myomectomy (abdominal)|329.78|961.00
4204|Hysterotomy - abdominal with or without sterilization|263.82|767.00
4206|Suspension of uterus|175.87|513.00
4208|Ectopic pregnancy|328.69|958.00
4212|Pelvic lymphadenectomy|439.70|1278.00
4216|Neurectomy presacral|307.80|898.00
4217|Hemorrhage - post op (intra-abdominal management)|263.82|767.00
4218|Hysterectomy - radical|725.51|2108.00
4219|Para-aortic lymphadenectomy|439.70|1278.00
4220|Para-aortic lymphadenectomy - partial|193.45|562.00
4221|Hysteroscopic division of intrauterine adhesions -simple|143.82|418.00
4222|Hysteroscopic division of intrauterine adhesions- complicated|241.43|705.00
4223|Resection of Myoma|335.33|975.00
4224|Endometrial Ablation|335.33|975.00
4225|Hysteroscopic division of uterine septum|241.43|705.00
4227|Cystocoele/urethrocoele repair|278.65|812.00
4228|Hysterectomy - total|483.69|1410.00
4229|Hysterectomy - total - removal of complicated pelvic disease|483.69|1410.00
4230|Sterilization - abdominal|219.85|640.00
4232|Oophorectomy/ovarian cystectomy and/or adnexectomy|63.91|185.00
4233|Oophorectomy/ovarian cystectomy and/or adnexectomy|127.81|372.00
4300|Hymen incision|30.79|89.80
4301|Bartholins cyst/abscess marsupialization|87.95|255.00
4303|Hydrocele canal of Nuck excision|131.92|385.00
4304|Caruncle urethral cautery or excision|43.97|128.00
4305|Venereal warts, cautery or excision|26.37|76.80
4306|Venereal warts under G.A., hospital|87.95|255.00
4307|Vulvectomy - simple|285.82|832.00
4309|Labium varicocele|96.74|281.00
4311|Perineorrhaphy vulvar atresia - reverse|96.74|281.00
4312|Labia minora resection|87.95|255.00
4316|Vulvovaginoplasty|175.87|513.00
4317|Biopsy - vulva - excisional lesion < 2 cm|12.01|35.00
4318|Vulvectomy - radical|625.94|1822.00
4320|Lymphadenectomy - inguinal/femoral - unilateral|273.14|797.00
4322|Lymphadenectomy - inguinal/femoral - bilateral|455.21|1324.00
4401|Fistula recto-vaginal repair|395.73|1153.00
4402|Abscess pelvic colpotomy drainage|109.94|320.00
4404|Cyst vaginal inclusion|26.37|76.80
4405|Cyst vaginal other than inclusion|114.32|333.00
4406|Septum vaginal removal|87.95|255.00
4408|Vault prolapse (vaginal approach)|395.73|1153.00
4410|Haemorrhage, vaginal|114.32|333.00
4411|Vaginectomy - total|395.73|1153.00
4421|Rectocele repair|278.65|812.00
4422|Enterocele repair|340.03|992.00
4424|Fothergill repair|435.87|1267.00
4427|Leforts operation|242.85|708.00
4429|Perineal laceration repair of old 3rd degree|290.22|843.00
4432|Vaginal plastic procedure -repeat|96.52|281.00
4500|Cervix dilation and curettage|87.95|255.00
4502|Cervix, repair of|87.95|255.00
4503|Cryosurgery - cervix|52.77|154.00
4508|Biopsy - cervix - under G.A.|48.38|141.00
4509|Polypectomy - cervical|12.01|35.00
4510|Biopsy - cervix - with D&C|87.95|255.00
4512|Myomectomy (vaginal)|109.94|320.00
4515|Cervical ligature, removal of under anaesthetic|43.97|128.00
4516|Cervical incompetence - emergency repair|219.85|640.00
4517|Cervical incompetence - elective repair|175.87|513.00
4530|Cauterization cervix, G.A.|43.97|128.00
4531|Cauterization of cervix to include D&C if done|87.95|255.00
4533|Cauterization cervix, electric, in office|26.37|76.80
4536|Cone biopsy cervix (includes D&C)|193.45|562.00
4545|Artificial insemination|21.98|64.00
4551|Cervical stump removal|193.45|562.00
4602|Salpingolysis - unilateral/bilateral|329.78|961.00
4605|Vault prolapse|435.87|1267.00
4616|Micro salpingostomy -unilateral|455.11|1324.00
4617|Micro salpingostomy - bilateral|591.63|1723.00
4620|Cervical neoplasia|112.69|327.00
4621|Vaginal neoplasia with or without G.A.|112.69|327.00
4622|Vulvar condylomata|112.69|327.00
4623|Extensive vulvar and/or vaginal condyl. under G.A.|169.02|493.00
4624|Vulvar intraepithelial lesion diffuse w/ perianal extension|281.71|820.00
4625|Vulvar intraepithelial lesion, diffuse or multifocal|225.38|656.00
4626|Tubo-cornual anastomosis - unilateral (micro)|659.56|1918.00
4627|Tubo-cornual anastomosis - bilateral (micro)|857.42|2495.00
4628|Soft tissue mass - pelvic - extra - >10 cm - removal|351.77|1022.00
4660|Tubal interruption (sterilization )|65.97|193.00
4662|Laparoscopy - removal of foreign body|65.97|193.00
4664|Ectopic pregnancy - removal via scope.|251.81|731.00
4680|Guided amniocentesis|99.95|290.00
4699|Fern test|5.48|16.00
4999|Misc. (Obstetrics/Gynecology)|2507.05|
6005|Visit - Emergency - Plastic Surgery|85.31|223.00
6007|Visit - Office - Plastic Surgery|21.45|58.50
6008|Visit - Hospital - Plastic Surgery|18.28|51.80
6009|Visit - Home - Plastic Surgery|42.74|110.00
6010|Consultation - Plastic Surgery|60.73|179.00
6012|Consultation - Plastic Surgery - limited|35.58|110.00
6015|Removal of extensive scars|8.35|22.40
6016|Skin lesion|104.01|279.00
6017|Facial tumor - removal|222.09|595.00
6018|Soft tissue tumor - extensive|339.15|907.00
6019|Skin Grafts - single or multiple flaps < 2cm for defect repair|115.79|292.00
6020|Skin Grafts - single|230.38|570.00
6021|Skin Grafts - single with free skin graft to secondary defect|288.85|709.00
6022|Skin Grafts - multiple|461.46|1135.00
6023|Skin Grafts - multiple with free skin graft to secondary defect|519.00|1277.00
6024|Eyebrow, Eyelid, Lip, Ear, Nose - single|288.85|709.00
6025|Eyebrow, Eyelid, Lip, Ear, Nose - two stages|461.46|1135.00
6026|Arterial Island Flap|346.38|854.00
6027|Repair of torn (split) earlobe (simple)|115.79|286.00
6028|Abscess - web space|49.58|132.00
6029|Abscess - web space - under GA|66.41|175.00
6030|Skin Grafts - flags from a distance - upper extremity|461.46|1135.00
6031|Skin Grafts - flags from a distance - free graft to secondary defect|578.88|1423.00
6032|Skin Grafts - flags from a distance - lower extremity|695.13|1703.00
6033|Skin Grafts - indirect tubes, jumps - major stage|346.38|854.00
6034|Skin Grafts - indirect tubes, jumps - minor stage|230.38|570.00
6035|Skin Grafts - indirect tubes, jumps - delaying tube or pedicle|70.10|175.00
6036|Skin Grafts - indirect tubes, jumps - minor stage with free skin graft|346.38|854.00
6040|Finger, Phalanx Multiple Skin Graft Free|288.85|709.00
6041|Skin Graft - Eyelid, Nose,Lips, Ear - full thickness|346.38|854.00
6042|Abscess - mid palmer/thenar/dorsal subaponeurotic space|66.41|175.00
6043|Skin Graft - Finger Tip - full thickness|93.24|234.00
6044|Skin Grafts - full thickness - free - sole or palm|288.85|709.00
6045|Skin Grafts - full thickness - free - toe pulp graft|115.79|292.00
6046|Skin Grafts - split thickness - free - less than 6.5 sq cm|58.48|148.00
6047|Skin Grafts - split thickness - free - 65 sq. cm|115.79|292.00
6048|Skin Grafts - split thickness - free - 650 sq. cm|230.38|570.00
6049|Skin Grafts - split thickness - free - for each 6.5 sq. cm over 650 sq. cm|4.38|12.40
6050|Skin Grafts - regions of major joints and hands - early|346.38|854.00
6051|Skin Grafts - functional areas - finger tip|93.24|234.00
6052|Skin Grafts - head and neck - 65 sq. cm or less|230.38|570.00
6053|Skin Grafts - head and neck - in excess of 65 sq. cm|346.38|854.00
6054|Skin Grafts - head and neck - in excess of 195 sq. cm|809.02|1984.00
6055|Skin Grafts - cavity grafting - eye socket|393.37|967.00
6056|Skin Grafts - cavity grafting - eye socket with mucosa|578.88|1421.00
6057|Skin Grafts - cavity grafting - nose|346.38|854.00
6058|Skin Grafts - functional areas - mouth - late with scar excision graft|461.46|1135.00
6060|Skin Grafts - cavity grafting - mouth|461.46|1135.00
6061|Skin Grafts - cavity grafting - lining pedicle flaps|230.38|570.00
6062|Bone Cavity in Large Bone - cavity grafting - over 7.5 cm|346.38|854.00
6063|Wound - simple - removal of foreign body/GA|104.01|279.00
6064|Bone Cavity in Small Bone - cavity grafting - in small bone|173.08|430.00
6065|Bone Cavity in Large Bone - cavity grafting - up to 7.5cm|230.38|570.00
6066|Absence of vagina (McIndoe)|420.35|1123.00
6069|Scar Excision, Face|57.55|225.00
6070|Skin Graft Following Removal of Tumor - less than 6.5 sq. cm|58.48|148.00
6071|Skin Graft Following Removal of Tumor - less than 65 sq. cm|115.79|292.00
6072|Skin Graft Following Removal of Tumor - less than 650 sq. cm|230.38|570.00
6073|Skin Graft Following Removal of Tumor - for each 6.5 sq. cm over 650 sq. cm|2.92|8.10
6075|Eyelid Wounds Complicated|230.38|570.00
6076|Ear Wounds Complicated|230.38|570.00
6077|Lacerations - complicated - scalp, cheek and neck|230.38|570.00
6078|Burn Dressings|23.14|57.00
6079|Debridement, surgical - minor burns|34.88|86.20
6080|Debridement, surgical|17.43|43.85
6081|Burns Surgical Excision - first 5% of body surface|115.79|292.00
6082|Burns Surgical Excision - each additional 5% of body surface|58.48|148.00
6083|Burns, severe, general care - first hour|58.48|148.00
6084|Burns, severe, general care - subsequent hours|34.88|86.20
6085|Tissue expansion - major areas|361.66|898.00
6086|Tissue expansion - minor areas|241.30|603.00
6087|Abscess - incision subperiosteal|53.93|145.00
6109|Rhinoplasty - removal of hump|180.76|482.00
6110|Facial Paralysis - dynamic slings|636.42|1558.00
6111|Facial Paralysis Static Slings|519.00|1277.00
6112|Abrasive surgery - <1/4 of face|58.48|148.00
6113|Abrasive surgery - 1/4 to 1/2 of face|173.08|430.00
6114|Abrasive surgery - full face|346.38|854.00
6115|Rhinoplasty - Forehead|695.13|1703.00
6116|Rhinoplasty - Composite Graft|288.85|709.00
6117|Rhinophyma|230.38|570.00
6118|Bone Graft, Nose, Autologous|461.46|1135.00
6119|Bone Graft, Nose, Non-autologous|346.38|854.00
6120|Facial Paralysis Composite repair|636.42|1558.00
6123|Nasal fracture - wire plate fixation|235.52|577.00
6124|Nasal fracture - wire plate fixation - open reduction|346.38|870.00
6125|Eyelids - blepharoplasty - simple|137.94|368.00
6126|Blepharoplasty - complicated|243.01|647.00
6127|Lymphoedema - entire leg|685.13|1830.00
6128|Lymphoedema - lower limb|1024.28|2737.00
6129|Muscle Transplant and Face Lift|925.27|2264.00
6130|Auricle - accessory|115.79|292.00
6131|Otoplasty - outstanding ears|230.38|570.00
6132|Microtia - partial|230.38|570.00
6133|Microtia - total major|692.78|1228.00
6134|Microtia - total minor|230.38|570.00
6135|Preauricular Sinus - simple|138.91|348.00
6136|Abbe Operation|578.88|1423.00
6137|Mouth Rotation Flap to Lip|461.46|1135.00
6138|Cleft Lip - bilateral complete|809.02|1984.00
6139|Cleft Lip - unilateral|405.09|996.00
6140|Wedge Resection - lip|81.66|206.00
6141|Wedge Resection of Lip Sulcus|173.08|430.00
6142|Pharyngoplasty, Pharyngeal Flap|405.09|996.00
6143|Pharyngeal Flap Push Back|578.88|1423.00
6144|Cleft Lip - bilateral incomplete|578.88|1423.00
6145|Cleft Palate|405.09|996.00
6146|Lip shave|232.51|623.00
6147|Palatal Cleft - bone graft|461.46|1135.00
6148|Eyebrow, Direct Flap - first stage|346.38|854.00
6149|Eyebrow, Direct Flap - second stage|173.08|430.00
6150|Mammoplasty|461.46|1135.00
6151|Ulcer Decubitus Plastic Surgery|519.00|1277.00
6153|Bone Graft Orbit, Autologous|461.46|1135.00
6154|Bone Graft Orbit, Non-autologous implant|346.38|854.00
6156|Neuroma Transplant|173.08|430.00
6157|Nipple-areolar reconstruction|332.29|817.00
6159|TRAM flap reconstruction of mastectomy defect|1000.00|2560.00
6163|Direct Advancement - assistant fee|173.08|430.00
6164|Breast replacement - unilateral|288.85|709.00
6165|Breast replacement - bilateral|461.46|1288.00
6166|Hyperhydrosis|318.21|804.00
6167|Thompson procedure Lymphoedema|346.38|854.00
6168|Thompson procedure Lymphoedema - upper extremity arm|230.38|570.00
6169|Thompson procedure Lymphoedema - lower extremity leg|578.88|1423.00
6170|Thompson procedure Lymphoedema - lower extremity thigh|578.88|1423.00
6171|Syndactyly Local Flap - first cleft|230.38|570.00
6172|Syndactyly with Skin Graft - first cleft|346.38|854.00
6173|Finger, Direct Flap|288.85|709.00
6175|Pollicization|809.02|1984.00
6176|Digital Transplant|536.28|1423.00
6177|Neurovascular pedicle|578.88|1423.00
6178|Breast implant - excision/pathologic capsule|339.15|907.00
6179|Breast implant - excision only|104.01|279.00
6180|Pre-auricular Sinus - complicated|230.38|570.00
6181|Lip Adhesion for Cleft Palate|230.38|570.00
6182|Ganglia of tendon sheath or joint|178.39|468.00
6183|Flexor - repair|297.08|861.00
6184|Extensor - repair|184.00|518.00
6185|Tendon graft|536.62|1536.00
6186|Tenoplasty - one tendon|177.88|518.00
6187|Tenoplasty - two or more tendons|297.08|861.00
6188|Tenolysis|297.08|861.00
6189|Tenolysis - each additional|119.41|353.00
6193|Palmar Fasciectomy - extensive|358.13|1027.00
6194|Palmar Fasciectomy - with skin grafting|477.91|1368.00
6195|Silastic Rod|358.13|1027.00
6196|Silastic Pulley|59.71|175.00
6197|Tenosynovitis, acute|119.41|352.00
6198|Tenosynovitis - ulna or radial bursa|119.41|352.00
6200|Tattooing Surgery Facial Area - < 1/4 of face|112.25|292.00
6201|Tattooing Surgery Facial Area - 1/4 to 1/2 face|230.38|570.00
6202|Tattooing Surgery Facial Area - full face|346.38|854.00
6203|Tendon transfer in hand and wrist|439.16|1081.00
6204|Tendon transfer in hand and wrist - each additional to a maximum of three (extra)|131.73|352.00
6205|Tattooing Surgery Non-facial Area - < 6.5 sq. cm|58.48|148.00
6206|Tattooing Surgery Non-facial Area - < 65 sq. cm|115.79|292.00
6207|Tattooing Surgery Non-facial Area - < 650 sq. cm|230.38|570.00
6210|Neurolysis - external|238.83|694.00
6211|Neurolysis - intraneural|358.13|1027.00
6212|Microfascicular neurorraphy - digital or palmar|266.90|775.00
6213|Microfascicular neurorraphy - major nerve|535.43|1533.00
6214|Intrafascicular Nerve graft - digital or palmar|383.96|1100.00
6215|Intrafascicular Nerve graft - major nerve|1153.07|3277.00
6216|Microneural Surgery - artery or vein|535.43|1533.00
6217|Microneural Surgery - digit or extremity|2303.79|5626.00
6218|Amputation - transmetacarpal|147.43|393.00
6219|Amputation - finger|118.64|316.00
6220|Microvascular surgical free flap|2303.79|6066.00
6221|Bone Graft - metacarpal, phalanx|195.81|524.00
6222|Finger fracture - phalanx|89.85|241.00
6223|Fracture - metacarpal|89.85|241.00
6224|Fracture - distal phalanges|147.43|393.00
6225|Fracture - phalanges|89.85|241.00
6226|Phalanges - reduction|236.17|632.00
6227|Phalanges - each additional extra|125.53|336.00
6228|Arthroplasty of metacarpophalangeal or interphalangeal (hand) joint.|247.13|786.00
6229|Arthrodesis of metacarpophalangeal or interphalangeal (hand) joint.|228.28|696.00
6231|Hand joints - rheumatoid - reconstruction|752.77|2010.00
6232|Prothesis - fiinger joint - first joint|141.66|377.00
6233|Prosthesis - finger joint - subsequent joints|83.51|221.00
6234|Synovectomy - rheumatoid disease|282.42|755.00
6235|Intrinsic release - joints|187.81|500.00
6236|Metacarpophalangeal or interphalangeal joint - closed reduction|40.58|102.00
6237|Metacarpophalangeal or interphalangeal joint - open reduction|120.59|314.00
6238|Repair of complicated fingertip injury|196.76|508.00
6240|Interdental Wiring Mandible|292.38|724.00
6241|Gunning Splints Impression|352.26|870.00
6242|Mandible -Open Reduction - unilateral|352.26|870.00
6243|Mandible -Open Reduction - bilateral|547.18|1344.00
6244|Mandible -Open Reduction and wiring - unilateral|425.06|1070.00
6245|Mandible -Open Reduction and wiring - bilateral|587.10|1435.00
6246|Oral Splints, Removal|81.66|206.00
6250|Face, Fracture Le Forte - horizontal|587.10|1435.00
6251|Face, Fracture Le Forte - pyramidal|587.10|1435.00
6252|Face, Fracture Le Forte - cranio-facial disjunction|587.10|1435.00
6253|Wire suspension, craniomaxillary|587.10|1435.00
6255|Peripheral nerve suture: minor|169.09|451.00
6256|Nerve repair - palmar|164.79|441.00
6257|Peripheral nerve suture: major|327.31|875.00
6258|Peripheral nerve/neurolysis - exploration|223.21|599.00
6259|Neoplasm - digital/palmar|328.88|877.00
6260|Maxillary fracture Zygomatic - temporal elevation|115.79|292.00
6261|Maxillary fracture Zygomatic - open reduction and wiring|469.68|1156.00
6262|Maxillary fracture Zygomatic - reduction|115.79|292.00
6265|Maxillary fracture Zygomatic - arch - temporal elevation|115.79|292.00
6266|Maxillary fracture Zygomatic - arch - open reduction and wiring|292.38|724.00
6270|Orbital Floor Fracture|410.96|1014.00
6271|Alveolar Fracture - one tooth extraction|82.90|210.00
6272|Alveolar Fracture - additional teeth|23.14|57.00
6273|Arch Bar Fixation|234.02|579.00
6280|Arthrotomy Temporomandibular|234.02|579.00
6281|Condylectomy, Temporomandibular Joint|352.26|870.00
6282|Arthroplasty - Temporomandibular|410.96|1027.00
6291|Jaw Tumors|344.24|854.00
6292|Jaw Tumor with Bone Graft|519.00|1277.00
6293|Bone Graft, Jaw, Autologous|468.51|1153.00
6294|Bone Graft, Jaw, Non-autologous|352.26|870.00
6300|Osteotomies, maxillo-facial - horizontal|797.28|1953.00
6301|Osteotomies, maxillo-facial - pyramid|1137.80|2778.00
6302|Osteotomies - maxillo-facial - intracranial|2283.82|5582.00
6303|Osteotomies, maxillo-facial - extracranial|1822.35|4450.00
6304|Osteotomies, maxillo-facial - malar maxilliary|797.28|1985.00
6305|Osteotomies, mandibular maxillo-facial - unilateral|455.60|1122.00
6306|Osteotomies, mandibular maxillo-facial - bilateral|683.40|1674.00
6307|Osteotomies - pre-maxillary setback|569.49|1397.00
6308|Mandibular osteotomy - internal fixation - unilateral|587.10|1469.00
6309|Mandibular osteotomy - internal fixation - bilateral|874.77|2178.00
6310|Osteotomy - orbital advancement - unilateral|2243.91|5582.00
6311|Osteotomy - orbital advancement - bilateral|3365.26|8369.00
6312|Osteotomy - intracranial correction hypertelorism|2243.91|5582.00
6313|Osteotomy - orbital expansion|2243.91|5582.00
6314|Osteotomy - canthopexy|445.03|1115.00
6999|Misc. (Plastic Surgery)|2503.70|
7005|Visit - Emergency - General Surgery|88.44|285.00
7006|Directive care - General Surgery|25.91|84.00
7007|Subsequent office visit - General Surgery|22.24|71.90
7008|Subsequent hospital visit - General Surgery|18.94|61.50
7009|Subsequent home visit- General Surgery|44.27|143.00
7010|Consultation - General Surgery|94.77|376.00
7012|Consultation - General Surgery - repeat or limited|51.74|167.00
7025|Temporal artery biopsy|72.53|234.00
7027|Abscess - under GA|116.89|378.00
7028|Sural nerve - biopsy of|67.38|218.00
7041|Aspiration abdomen or chest|38.31|139.00
7043|Repeat surgery  - General Surgery|795.78|
7045|Abscess - anterior closed space|36.02|116.00
7053|Excision of nail bed, complete, with shortening of phalanx|126.29|410.00
7055|Ganglia - wrist|125.68|409.00
7059|Abscess - deep - with local/regional anaesthesia|52.61|170.00
7061|Wound infection - post-op/GA|74.55|242.00
7072|Hidradenitis suppurativa excision - axillary|111.77|363.00
7073|Tenotomy Congenital Torticollis|123.10|397.00
7074|Tenotomy Resection of Tendon|236.13|766.00
7075|Hidradenitis suppurativa excision - inguinal|111.77|363.00
7076|Hidradenitis suppurativa excision - perianal|111.77|363.00
7082|Hidradenitis suppurativa excision - perineal|111.77|363.00
7108|Stripping long saphenous|234.48|761.00
7109|Stripping short saphenous|135.18|438.00
7110|Ligations and strippings - 3 to 5 incisions|101.05|327.00
7111|Ligations and strippings - 6 or more incisions|175.55|571.00
7112|Ligation of 2 or more perforators|183.10|591.00
7116|Groin/popliteal fossa - re-exploration|479.06|1548.00
7134|Peritoneal venous shunt for ascites|357.28|1160.00
7139|Broviac catheter - insertion of|125.68|409.00
7140|Catheter insertion - Broviac type|246.24|799.00
7141|Catheter removal - Broviac type|35.08|113.00
7142|Venous access port - implantable - insertion|231.08|747.00
7143|Venous access port - implantable - revision/removal/reinsertion|268.87|874.00
7145|Intra osseus - access|37.23|120.00
7146|Inferior vena cava filter - insertion|336.66|1088.00
7360|Splenectomy|590.00|1915.00
7361|TB glands - radical removal|246.24|799.00
7363|Radical femoral, inguinal and iliac dissection|491.27|1591.00
7365|Limb perfusion - isolated|859.40|2784.00
7366|Laparotomy and staging of lymphoma|714.33|2313.00
7402|Hepatotamy - abscess/cyst - single|397.39|1286.00
7403|Hepatotamy - multiple|598.52|1937.00
7404|Liver mass - subsegmental excision|491.27|1591.00
7405|Hepatectomy - segmental resection - one or more|923.99|2997.00
7406|Hepatectomy - two or more segments|1084.84|3514.00
7407|Hepatectomy - total left lobectomy|1197.06|3879.00
7408|Hepatectomy - total right lobectomy|1197.06|3879.00
7409|Hepatectomy - extended left lobectomy|1309.27|4241.00
7410|Hepatectomy - caudate lobectomy|1346.69|4362.00
7411|Hepatectomy - extended right lobectomy|1500.99|4861.00
7412|Hepatorrhaphy - simple|502.90|1630.00
7413|Hepatorrhaphy - with packing|590.00|1915.00
7430|Peritoneal lavage (catheter) - diagnostic|94.12|304.00
7431|Diaphragmatic injury - repair|736.27|2386.00
7432|Laparotomy for trauma|415.90|1347.00
7433|Laparotomy and removal of injured spleen|590.00|1915.00
7434|Laparotomy and splenic repair, any method|683.53|2214.00
7435|Lacerations to stomach - repair|524.18|1698.00
7436|Duodenum and pancreas - exploration and mobilization|590.00|1915.00
